thread_subject,username,page_name
 {{PfD|Property:P1361}} ,Matěj Suchánek,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1361}} ,Nikki,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1361}} ,Vlsergey,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1361}} ,Thibaut120094,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1361}} ,Micru,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1361}} ,Pigsonthewing,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P2022]] ,Pigsonthewing,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P2022]] ,Izno,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1600}} ,Fralambert,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1600}} ,Pigsonthewing,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1600}} ,Jura1,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1600}} ,ESM,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P158}} ,Fralambert,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P158}} ,Jura1,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P158}} ,Snipre,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P158}} ,Thierry Caro,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P158}} ,Pigsonthewing,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P158}} ,Multichill,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1964}} ,Pasleim,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1964}} ,Thierry Caro,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1964}} ,TomT0m,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1964}} ,Filceolaire,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1964}} ,Innocent bystander,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1964}} ,Jura1,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1964}} ,Thibaut120094,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1964}} ,Izno,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1964}} ,Kharkiv07,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1964}} ,Casper Tinan,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1964}} ,Hsarrazin,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1873}} ,Sjoerddebruin,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1873}} ,Almondega,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1873}} ,Joshbaumgartner,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1873}} ,Antrocent,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1873}} ,Filceolaire,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1873}} ,AmaryllisGardener,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P2246}} ,Sjoerddebruin,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P2246}} ,Tobias1984,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P| P1317}} ,Sjoerddebruin,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P| P1317}} ,Anonymous_username_249,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P| P1317}} ,Jura1,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P| P1317}} ,Micru,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P| P1317}} ,VIGNERON,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P| P1317}} ,Heron,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P| P1317}} ,HHill,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P| P1317}} ,Jheald,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1559}} ,Pasleim,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1559}} ,ערן,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1559}} ,Vlsergey,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1559}} ,Ivan A. Krestinin,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1559}} ,Filceolaire,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1559}} ,MisterSynergy,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1559}} ,Yair rand,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1559}} ,Cycn,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P2122]] ,Sjoerddebruin,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P2122]] ,Pigsonthewing,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P167]] ,Sjoerddebruin,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P167]] ,Pigsonthewing,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P167]] ,Antrocent,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P167]] ,Filceolaire,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P1581]] ,Pasleim,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P1581]] ,Pigsonthewing,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P1581]] ,Antrocent,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P1581]] ,Egon Willighagen,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P1581]] ,Hsarrazin,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P1581]] ,Nikki,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P1581]] ,Filceolaire,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P1581]] ,Innotata,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P1581]] ,VIGNERON,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P1581]] ,AmaryllisGardener,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Property:P1581]] ,Popcorndude,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P387}} ,Jura1,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P387}} ,Galaktos,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P387}} ,Pasleim,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P387}} ,Snipre,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Q21684732]] ,Tail furry,WikidataRequestsfordeletionsArchive2015Properties1.json
 [[Q21684732]] ,Jura1,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1655}} ,Pasleim,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1655}} ,86.6.111.107,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1655}} ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1655}} ,Addshore,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1655}} ,Nenntmichruhigip,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1655}} ,Filceolaire,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1112}} ,Pasleim,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1112}} ,Ebe123,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1112}} ,Koltars,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1112}} ,Jura1,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1112}} ,MGChecker,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1413}} ,Pasleim,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1413}} ,Jon Harald Søby,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1413}} ,GZWDer,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1413}} ,Jura1,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1413}} ,Josve05a,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1413}} ,Steenth,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1413}} ,Filceolaire,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1413}} ,Gabbe,WikidataRequestsfordeletionsArchive2015Properties1.json
" <s>[[Property:P659]]</s>, [[Property:P857]] and [[Property:P1152]] ",Hazard-SJ,WikidataRequestsfordeletionsArchive2015Properties1.json
" <s>[[Property:P659]]</s>, [[Property:P857]] and [[Property:P1152]] ",Pasleim,WikidataRequestsfordeletionsArchive2015Properties1.json
" <s>[[Property:P659]]</s>, [[Property:P857]] and [[Property:P1152]] ",Tobias1984,WikidataRequestsfordeletionsArchive2015Properties1.json
" <s>[[Property:P659]]</s>, [[Property:P857]] and [[Property:P1152]] ",Snipre,WikidataRequestsfordeletionsArchive2015Properties1.json
" <s>[[Property:P659]]</s>, [[Property:P857]] and [[Property:P1152]] ",Jura1,WikidataRequestsfordeletionsArchive2015Properties1.json
" <s>[[Property:P659]]</s>, [[Property:P857]] and [[Property:P1152]] ",Pigsonthewing,WikidataRequestsfordeletionsArchive2015Properties1.json
" <s>[[Property:P659]]</s>, [[Property:P857]] and [[Property:P1152]] ",Andrew Su,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1920}} ,Pasleim,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1920}} ,Jura1,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1920}} ,Pigsonthewing,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1920}} ,Nikki,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1920}} ,Filceolaire,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1920}} ,billinghurst,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P2142}} ,Jura1,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P2142}} ,Visite fortuitement prolongée,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P2142}} ,Nikki,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P2142}} ,Sjoerddebruin,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1805}} ,Pasleim,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1805}} ,Almondega,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1805}} ,Innocent bystander,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1805}} ,Filceolaire,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{PfD|Property:P1805}} ,Snipre,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1887}} ,Hazard-SJ,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1887}} ,Jura1,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1887}} ,Jheald,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1887}} ,Pigsonthewing,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1887}} ,Nikki,WikidataRequestsfordeletionsArchive2015Properties1.json
 {{P|1851}} ,AS,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1851}} ,Filceolaire,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1851}} ,Vlsergey,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1851}} ,Danneks,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1851}} ,TomT0m,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1851}} ,Jasper Deng,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1851}} ,Succu,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1851}} ,HB,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1851}} ,Nenntmichruhigip,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1851}} ,Almondega,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1851}} ,Petr Matas,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1308}} ,Ajraddatz,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1308}} ,Yair rand,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1308}} ,Wylve,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1308}} ,Jura1,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1308}} ,Jdforrester,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1308}} ,Innocent bystander,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1308}} ,Cycn,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1308}} ,Yellowcard,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1308}} ,Louperivois,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1308}} ,Matthiasb,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1308}} ,billinghurst,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1308}} ,Oursana,WikidataRequestsfordeletionsArchive2016Properties1.json
Language of Instruction / Medium of instruction,Filceolaire,WikidataRequestsfordeletionsArchive2016Properties1.json
Language of Instruction / Medium of instruction,Snipre,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1877}} etc. ,Ajraddatz,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1877}} etc. ,Swpb,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1877}} etc. ,Izno,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1877}} etc. ,Pigsonthewing,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1877}} etc. ,Jane023,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1877}} etc. ,Multichill,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1877}} etc. ,Oursana,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1877}} etc. ,Spinster,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1877}} etc. ,Fnielsen,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{Q|22673763}} ,Cygomezm,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{Q|22673763}} ,Matěj Suchánek,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P2569]] ,Lymantria,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P2569]] ,Jura1,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P2569]] ,Mbch331,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P2616}} ,Srittau,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P2616}} ,Pigsonthewing,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P2616}} ,Ajraddatz,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P461}} ,Pasleim,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P461}} ,Kvardek du,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P461}} ,Sjoerddebruin,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P461}} ,TomT0m,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P461}} ,AVRS,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P461}} ,Izno,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P461}} ,Jura1,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P461}} ,billinghurst,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P461}} ,Lymantria,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P461}} ,Swpb,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P461}} ,Pere prlpz,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P461}} ,Danrok,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1398}} ,Pasleim,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1398}} ,Jura1,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1398}} ,Mrwojo,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1398}} ,Pigsonthewing,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1398}} ,Izno,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|1398}} ,Danrok,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1569}} ,Pasleim,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1570}} ,Yair rand,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1570}} ,Swpb,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1570}} ,Jklamo,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P1221]] ,Pasleim,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P1221]] ,Jura1,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P1221]] ,Pigsonthewing,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P1221]] ,Izno,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P1221]] ,Joshbaumgartner,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P1221]] ,Srittau,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P1887]] ,Multichill,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P1887]] ,Jura1,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P1887]] ,Pigsonthewing,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P1887]] ,Thryduulf,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P1887]] ,Dancter,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P1887]] ,Pasleim,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P2466}} ,Pasleim,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P2466}} ,Thierry Caro,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P2466}} ,Ajraddatz,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P2466}} ,Jura1,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P2466}} ,Izno,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P2466}} ,Jklamo,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P2653]] ,Srittau,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P2653]] ,Pasleim,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P2654]] ,Srittau,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P2654]] ,Pasleim,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P2706]] ,Fralambert,WikidataRequestsfordeletionsArchive2016Properties1.json
 [[Property:P2706]] ,Innocent bystander,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,Pasleim,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,Pigsonthewing,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,Jura1,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,Jheald,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,TomT0m,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,Thierry Caro,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,Filceolaire,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,GZWDer,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,Matěj Suchánek,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,Hazard-SJ,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,Nikki,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,Multichill,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,ArthurPSmith,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,Srittau,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,Jklamo,WikidataRequestsfordeletionsArchive2016Properties1.json
 Wikidata example properties ,Laboramus,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1790}}  ,Pasleim,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1790}}  ,Lymantria,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1790}}  ,Pigsonthewing,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1790}}  ,Succu,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1790}}  ,Jura1,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1790}}  ,Brya,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P1790}}  ,Rdmpage,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|P2617}} ,Lymantria,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|P2617}} ,Hoo man,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|P2617}} ,Sjoerddebruin,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|P2617}} ,Pigsonthewing,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|P2617}} ,Srittau,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|P2617}} ,ArthurPSmith,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|P2617}} ,Nikki,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Lymantria,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Snipre,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Jura1,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Visite fortuitement prolongée,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Giftzwerg 88,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Infovarius,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Edoderoo,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Hazmat2,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Vlsergey,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Sergey kudryavtsev,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Casper Tinan,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Filceolaire,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Danrok,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Hsarrazin,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Jeblad,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,VIGNERON,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Dancter,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,TomT0m,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Carlos Porto,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,EncycloPetey,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Escudero,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,I18n,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Fnielsen,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Chris.urs-o,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Srittau,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P407}} and {{PfD|Property:P364}} ,Lingveno,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|P176}} and {{P|P193}} ,Lymantria,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|P176}} and {{P|P193}} ,Izno,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|P176}} and {{P|P193}} ,Thryduulf,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|P176}} and {{P|P193}} ,SJK,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|P176}} and {{P|P193}} ,Srittau,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{P|P176}} and {{P|P193}} ,Innocent bystander,WikidataRequestsfordeletionsArchive2016Properties1.json
 Property:P1658 (number of faces) ,Lymantria,WikidataRequestsfordeletionsArchive2016Properties1.json
 Property:P1658 (number of faces) ,Pasleim,WikidataRequestsfordeletionsArchive2016Properties1.json
 Property:P1658 (number of faces) ,Izno,WikidataRequestsfordeletionsArchive2016Properties1.json
 Property:P1658 (number of faces) ,Tobias1984,WikidataRequestsfordeletionsArchive2016Properties1.json
 Property:P1658 (number of faces) ,ArthurPSmith,WikidataRequestsfordeletionsArchive2016Properties1.json
 Property:P1658 (number of faces) ,TomT0m,WikidataRequestsfordeletionsArchive2016Properties1.json
 Property:P1658 (number of faces) ,Deryck Chan,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P646}} ,Lymantria,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P646}} ,Kolja21,WikidataRequestsfordeletionsArchive2016Properties1.json
 {{PfD|Property:P646}} ,Jura1,WikidataRequestsfordeletionsArchive2016Properties1.json
